repovizz,framerate=86.132813,minval=0.000000,maxval=1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2882.634033,2839.609863,2581.463379,2538.438965,2495.414551,2323.317139,2366.341553,2366.341553,2323.317139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,860.487793,860.487793,903.512207,903.512207,946.536560,989.560974,989.560974,989.560974,3312.878174,0.000000,3140.780518,3140.780518,3183.804932,3097.756104,0.000000,0.000000,0.000000,1161.658569,1505.853638,774.439026,817.463440,817.463440,817.463440,473.268280,473.268280,473.268280,473.268280,473.268280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1032.585327,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,989.560974,1032.585327,1032.585327,989.560974,989.560974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3829.170654,3743.122070,3700.097656,3700.097656,3786.146240,4646.634277,3829.170654,4646.634277,4603.609863,3872.195068,3829.170654,3829.170654,3743.122070,3786.146240,3786.146240,3786.146240,3786.146240,3786.146240,3829.170654,4689.658691,4689.658691,4689.658691,4689.658691,4689.658691,3829.170654,3786.146240,3786.146240,3829.170654,3829.170654,3786.146240,3786.146240,3786.146240,3786.146240,3786.146240,3829.170654,3829.170654,3829.170654,3829.170654,3829.170654,3829.170654,3829.170654,3829.170654,3829.170654,3829.170654,3829.170654,3829.170654,3829.170654,3829.170654,3829.170654,3829.170654,4732.683105,4775.707520,4732.683105,4216.390137,3915.219482,4775.707520,4732.683105,3915.219482,3786.146240,0.000000,0.000000,0.000000,0.000000,3872.195068,3872.195068,3872.195068,3872.195068,3872.195068,3915.219482,4732.683105,4775.707520,4087.317139,4775.707520,4775.707520,4775.707520,3915.219482,3915.219482,3915.219482,3915.219482,0.000000,3915.219482,3915.219482,3915.219482,0.000000,3915.219482,3915.219482,3915.219482,3915.219482,3915.219482,3915.219482,3915.219482,3915.219482,3915.219482,3915.219482,3915.219482,3915.219482,3915.219482,3958.243896,4001.268311,4001.268311,5205.951172,4818.731934,5765.268066,4474.536621,5162.926758,4001.268311,4775.707520,0.000000,0.000000,0.000000,4775.707520,3915.219482,3915.219482,0.000000,0.000000,0.000000,0.000000,0.000000,4904.780273,5205.951172,4947.804688,4947.804688,3958.243896,3958.243896,4001.268311,4001.268311,5894.341309,5894.341309,5033.853516,4087.317139,0.000000,0.000000,4947.804688,4947.804688,5033.853516,4904.780273,4990.829102,4990.829102,4990.829102,4990.829102,4990.829102,4990.829102,4990.829102,4990.829102,4990.829102,4990.829102,4990.829102,4990.829102,4947.804688,4947.804688,4947.804688,4947.804688,4947.804688,4947.804688,4947.804688,4947.804688,4947.804688,4904.780273,4818.731934,4861.755859,4861.755859,4904.780273,4904.780273,4861.755859,3958.243896,3958.243896,3958.243896,4001.268311,3958.243896,3915.219482,3915.219482,0.000000,0.000000,0.000000,0.000000,0.000000,3872.195068,3872.195068,3872.195068,3872.195068,3872.195068,3872.195068,3872.195068,3872.195068,3872.195068,4689.658691,4646.634277,4646.634277,3829.170654,3829.170654,3786.146240,3786.146240,3786.146240,3786.146240,4646.634277,4646.634277,3786.146240,3786.146240,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3786.146240,3743.122070,3743.122070,3743.122070,4603.609863,4603.609863,4603.609863,4646.634277,4646.634277,4646.634277,4646.634277,4646.634277,4646.634277,4603.609863,4603.609863,4603.609863,4646.634277,4646.634277,4646.634277,4646.634277,4603.609863,4603.609863,4560.585449,4603.609863,4603.609863,4646.634277,5507.122070,5507.122070,5507.122070,5507.122070,5507.122070,5464.097656,5464.097656,5464.097656,5464.097656,4517.561035,4474.536621,4560.585449,4603.609863,5464.097656,5464.097656,4646.634277,4603.609863,5421.073242,5464.097656,5464.097656,5464.097656,5464.097656,5464.097656,5464.097656,5464.097656,5421.073242,5464.097656,5464.097656,5464.097656,5464.097656,5464.097656,5464.097656,5464.097656,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4646.634277,4646.634277,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4560.585449,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4560.585449,4560.585449,4560.585449,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4560.585449,4560.585449,4560.585449,4603.609863,4560.585449,4560.585449,4560.585449,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4560.585449,4560.585449,4560.585449,4560.585449,4560.585449,4560.585449,4517.561035,5421.073242,3398.926758,4560.585449,4603.609863,4603.609863,4646.634277,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4560.585449,4560.585449,4560.585449,4560.585449,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4560.585449,3743.122070,3743.122070,3743.122070,3743.122070,3786.146240,4560.585449,4560.585449,4560.585449,4560.585449,4560.585449,4560.585449,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3700.097656,3700.097656,3700.097656,3700.097656,3700.097656,4603.609863,4646.634277,5507.122070,5550.146484,5550.146484,5507.122070,4646.634277,4603.609863,4603.609863,4646.634277,4646.634277,4646.634277,4646.634277,4603.609863,4560.585449,3700.097656,4560.585449,4603.609863,4603.609863,4646.634277,4646.634277,4517.561035,3700.097656,3700.097656,3743.122070,4560.585449,3743.122070,3743.122070,3700.097656,3700.097656,3743.122070,4603.609863,4560.585449,3743.122070,3700.097656,3700.097656,3700.097656,4560.585449,4603.609863,4560.585449,3743.122070,3700.097656,3700.097656,3700.097656,3743.122070,4603.609863,4560.585449,3743.122070,3700.097656,3700.097656,3743.122070,3743.122070,3786.146240,3743.122070,3700.097656,3700.097656,3743.122070,4603.609863,4603.609863,4603.609863,3743.122070,3743.122070,3743.122070,4603.609863,4603.609863,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,4560.585449,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4646.634277,4603.609863,4560.585449,4560.585449,4603.609863,4560.585449,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3700.097656,3743.122070,3743.122070,3743.122070,3700.097656,3700.097656,3743.122070,3743.122070,3700.097656,3700.097656,3743.122070,3743.122070,3700.097656,3700.097656,3743.122070,3743.122070,3786.146240,3700.097656,2796.585449,5507.122070,5507.122070,4689.658691,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,3743.122070,3786.146240,4560.585449,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3700.097656,3700.097656,3700.097656,3700.097656,3700.097656,3700.097656,3700.097656,3700.097656,3700.097656,3700.097656,3700.097656,3700.097656,3700.097656,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3786.146240,3786.146240,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3786.146240,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3786.146240,4560.585449,4603.609863,4603.609863,4603.609863,4560.585449,4560.585449,3786.146240,3786.146240,4560.585449,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4560.585449,4560.585449,4560.585449,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4646.634277,4646.634277,4646.634277,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4560.585449,4474.536621,3657.073242,3140.780518,4560.585449,4646.634277,4689.658691,5507.122070,4646.634277,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4646.634277,4646.634277,4646.634277,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4646.634277,4646.634277,4646.634277,4646.634277,4646.634277,4646.634277,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4560.585449,3829.170654,3786.146240,4560.585449,4603.609863,4603.609863,4560.585449,4560.585449,4603.609863,4560.585449,4560.585449,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4560.585449,4517.561035,4560.585449,3786.146240,3786.146240,3786.146240,3786.146240,3786.146240,3786.146240,3786.146240,4603.609863,4603.609863,3786.146240,3743.122070,3743.122070,3743.122070,3786.146240,4603.609863,4603.609863,4603.609863,3786.146240,3786.146240,3786.146240,3786.146240,4560.585449,4603.609863,3786.146240,3743.122070,3743.122070,3743.122070,3786.146240,3786.146240,3786.146240,3786.146240,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3786.146240,4603.609863,4603.609863,4603.609863,4603.609863,4646.634277,4646.634277,4646.634277,4646.634277,4646.634277,4646.634277,4689.658691,4646.634277,4646.634277,4646.634277,4646.634277,4646.634277,4646.634277,4646.634277,4646.634277,4646.634277,4603.609863,3743.122070,3743.122070,3786.146240,3872.195068,3786.146240,3786.146240,4603.609863,3786.146240,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3872.195068,7400.195313,7357.170898,0.000000,0.000000,0.000000,4603.609863,4560.585449,3743.122070,4517.561035,4646.634277,5378.048828,3743.122070,3786.146240,4603.609863,3786.146240,4603.609863,4603.609863,3786.146240,3786.146240,3786.146240,3743.122070,3786.146240,3786.146240,3786.146240,3743.122070,3743.122070,3743.122070,3743.122070,3786.146240,3743.122070,3743.122070,3700.097656,3700.097656,3700.097656,3700.097656,3700.097656,3700.097656,3700.097656,3700.097656,3743.122070,3743.122070,3743.122070,3700.097656,3700.097656,3700.097656,3700.097656,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3786.146240,3786.146240,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3743.122070,3700.097656,3743.122070,3743.122070,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,3786.146240,3743.122070,3743.122070,3743.122070,3786.146240,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4646.634277,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4646.634277,4646.634277,4646.634277,4646.634277,4646.634277,4646.634277,4646.634277,4646.634277,4646.634277,4646.634277,4646.634277,4646.634277,4646.634277,4646.634277,4646.634277,4646.634277,4646.634277,4646.634277,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4560.585449,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4603.609863,4560.585449,4517.561035,3657.073242,2796.585449,2796.585449,5808.292480,8217.658203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,387.219513,602.341492,602.341492,602.341492,817.463440,602.341492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1850.048828,1807.024414,1807.024414,1204.682983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
