avgPitch,devPitch,avgEnergy,devEnergy,tristimulus1,avgTristimulus1,stdTristimulus1,tristimulus2,avgTristimulus2,stdTristimulus2,tristimulus3,avgTristimulus3,stdTristimulus3,skewness,avgSkewness,stdSkewness,specCent,avgSpecCent,stdSpecCent,specSpread,avgSpecSpread,stdSpecSpread,specSkew,avgSpecSkew,stdSpecSkew,specKurt,avgSpecKurt,stdSpecKurt,specSlope,avgSpecSlope,stdSpecSlope,specDecr,avgSpecDecr,stdSpecDecr,specRolloff,avgSpecRolloff,stdSpecRolloff,specFlat,avgSpecFlat,stdSpecFlat,specCrest,avgSpecCrest,stdSpecCrest,,,,,,,,,,,,,,,,class
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Note3_sing
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Note3_sing
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Note3_sing
-2108.489746,-34.278454,-0.000000,0.111631,0.888369,1.753436,7829.088379,12153.547852,1.517950,3.714074,-0.093113,20.840122,731.414612,8.340385,105.743477,-2108.489746,0.000000,-43.222233,6.865368,0.000000,0.000000,0.076068,0.024155,0.923931,0.024155,1.871848,0.221076,11451.786133,11760.543945,13674.294922,13715.078125,0.871043,0.976983,2.309553,2.478963,-0.046090,0.052884,37.229675,38.740887,786.485840,918.145020,12.869366,13.161816,97.458939,98.989990,0.001591,0.001380,0.001215,0.001060,0.000939,0.000851,0.000784,0.000745,0.000722,0.000709,0.000707,0.000708,0.000713,Note3_sing
-2043.121826,-33.100536,-0.000000,0.128272,0.871728,1.770237,6028.237305,10825.050781,1.998981,5.611013,-0.111848,19.492538,602.341492,7.424471,137.252670,-2075.805664,32.683960,-42.761955,6.868258,0.000000,0.000000,0.077592,0.026118,0.922408,0.026118,1.863983,0.221053,11172.169922,11531.890625,13533.075195,13584.820313,0.925581,1.047939,2.462616,2.697634,-0.049573,0.057207,36.010365,37.631809,786.485779,918.145020,12.519073,12.843844,99.769310,101.487839,0.002702,0.002378,0.002098,0.001847,0.001641,0.001482,0.001360,0.001276,0.001219,0.001185,0.001170,0.001170,0.001182,Note3_sing
-1905.464966,-31.975239,-0.000000,0.059457,0.940543,1.827202,5278.313477,10054.101563,2.243251,6.775540,-0.134739,16.967411,473.268280,6.843049,143.034119,-2019.025513,84.617729,-42.279697,6.919640,0.000000,0.000000,0.077800,0.025951,0.922200,0.025951,1.849758,0.211306,10845.772461,11263.902344,13351.540039,13419.133789,0.993875,1.134891,2.669786,3.001936,-0.053935,0.063027,34.856312,36.656441,781.322876,915.115784,12.197354,12.568758,101.898293,103.901398,0.004100,0.003639,0.003220,0.002844,0.002522,0.002259,0.002054,0.001903,0.001803,0.001747,0.001731,0.001746,0.001785,Note3_sing
-1870.461182,-30.995304,-0.000000,0.035568,0.964432,1.389161,4906.282227,9197.684570,2.524053,8.397551,-0.176975,13.176909,645.365845,6.047327,108.947830,-1981.884399,97.511536,-41.789665,6.997939,0.000000,0.000000,0.076330,0.027229,0.923670,0.027229,1.825857,0.227628,10534.494141,11018.108398,13142.061523,13233.392578,1.069610,1.235678,2.937201,3.422735,-0.059788,0.072025,33.713184,35.789669,783.043823,916.288269,11.881176,12.314640,102.423447,104.417603,0.004384,0.003808,0.003324,0.002910,0.002575,0.002322,0.002142,0.002022,0.001949,0.001916,0.001912,0.001926,0.001958,Note3_sing
-1845.948730,-30.091002,-0.000000,-0.000000,1.000000,1.410343,4666.684570,7482.159180,3.058046,12.191426,-0.285774,8.267257,3398.926758,4.713445,45.553516,-1954.697266,102.778221,-41.298187,7.096378,0.000000,0.000000,0.072882,0.030963,0.927118,0.030963,1.796025,0.231230,10282.414063,10837.774414,12885.144531,13024.129883,1.156123,1.367081,3.337479,4.179650,-0.069850,0.091692,32.252438,34.690109,894.907288,1134.539429,11.491284,12.007271,99.938522,102.578125,0.003135,0.002246,0.001964,0.001867,0.001769,0.001671,0.001583,0.001483,0.001428,0.001444,0.001459,0.001448,0.001449,Note3_sing
-1734.110840,-29.400028,-0.000000,0.044256,0.955744,1.376662,4677.191406,6612.774414,3.399447,15.205634,-0.404083,5.848528,4517.561035,3.752647,35.573616,-1917.932983,124.743378,-40.818657,7.194478,0.000000,0.000000,0.070831,0.031093,0.929168,0.031093,1.767576,0.237246,10001.312500,10623.199219,12584.508789,12782.500977,1.260690,1.518715,3.866611,5.153788,-0.084790,0.122071,30.620485,33.432510,1053.237183,1446.029175,11.033030,11.639816,97.229355,100.727524,0.004479,0.002234,0.002001,0.002280,0.002356,0.002335,0.002308,0.002166,0.002110,0.002231,0.002281,0.002212,0.002189,Note3_sing
-1718.919800,-28.859333,-0.000000,0.075770,0.924230,1.365367,4746.017578,6775.652832,3.316881,14.171099,-0.491165,4.792686,4302.438965,3.345853,42.837406,-1889.502563,134.861633,-40.357986,7.284747,0.000000,0.000000,0.069671,0.030337,0.930329,0.030337,1.734241,0.232829,9588.924805,10231.635742,12263.577148,12508.731445,1.380973,1.656117,4.378058,5.875169,-0.103583,0.156630,29.004175,32.201374,1202.961914,1678.965942,10.556318,11.252288,95.498962,99.613884,0.008044,0.003916,0.003672,0.004244,0.004242,0.004141,0.004168,0.003926,0.003718,0.003933,0.004089,0.003952,0.003900,Note3_sing
